source,target
Customers/13995,Customers/12826
Customers/13995,Customers/15379
Customers/13995,Customers/15581
Customers/13995,Customers/16161
Customers/13995,Customers/13969
Customers/13995,Customers/16710
Customers/13995,Customers/17705
Customers/13995,Customers/17562
Customers/13995,Customers/15752
Customers/13995,Customers/16904
Customers/13995,Customers/16791
Customers/13995,Customers/16923
Customers/13995,Customers/17800
Customers/13995,Customers/15498
Customers/13995,Customers/17160
Customers/13995,Customers/15750
Customers/13995,Customers/15737
Customers/16992,Customers/12843
Customers/16992,Customers/14312
Customers/16992,Customers/17576
Customers/16992,Customers/15827
Customers/16992,Customers/16549
Customers/16992,Customers/13924
Customers/16992,Customers/15596
Customers/16992,Customers/16910
Customers/16992,Customers/13860
Customers/16992,Customers/17629
Customers/16992,Customers/14487
Customers/16992,Customers/18283
Customers/16992,Customers/16393
Customers/16992,Customers/17211
Customers/16992,Customers/15033
Customers/16992,Customers/17236
Customers/16992,Customers/16764
Customers/16992,Customers/15615
Customers/16992,Customers/16173
Customers/16992,Customers/16326
Customers/16992,Customers/14769
Customers/16992,Customers/15547
Customers/16992,Customers/18041
Customers/16992,Customers/17813
Customers/16992,Customers/16775
Customers/16992,Customers/13717
Customers/16992,Customers/15993
Customers/16992,Customers/15861
Customers/16992,Customers/16145
Customers/16992,Customers/14562
Customers/16992,Customers/15719
Customers/16992,Customers/17613
Customers/16992,Customers/16332
Customers/16992,Customers/17611
Customers/16992,Customers/16818
Customers/16992,Customers/17365
Customers/16992,Customers/13198
Customers/16992,Customers/16899
Customers/16992,Customers/16395
Customers/16992,Customers/13534
Customers/16992,Customers/16875
Customers/16992,Customers/15511
Customers/16992,Customers/15379
Customers/16992,Customers/15601
Customers/16992,Customers/17231
Customers/16992,Customers/13969
Customers/16992,Customers/17063
Customers/16992,Customers/17213
Customers/16992,Customers/16904
Customers/16992,Customers/12963
Customers/16992,Customers/15498
Customers/16992,Customers/13871
Customers/16992,Customers/14524
Customers/16992,Customers/13468
Customers/16992,Customers/15039
Customers/16992,Customers/17652
Customers/16992,Customers/14713
Customers/16992,Customers/16057
Customers/16992,Customers/13994
Customers/16992,Customers/13018
Customers/16992,Customers/14388
Customers/16992,Customers/17027
Customers/16992,Customers/17164
Customers/16992,Customers/17069
Customers/16992,Customers/14534
Customers/16992,Customers/16241
Customers/16992,Customers/16550
Customers/16992,Customers/17346
Customers/16992,Customers/16168
Customers/16992,Customers/16770
Customers/16992,Customers/17218
Customers/16992,Customers/14112
Customers/16992,Customers/17220
Customers/16992,Customers/17068
Customers/16992,Customers/15078
Customers/16992,Customers/16477
Customers/16992,Customers/15159
Customers/16992,Customers/16316
Customers/16992,Customers/17287
Customers/16992,Customers/17372
Customers/16992,Customers/16945
Customers/16992,Customers/16033
Customers/16992,Customers/16744
Customers/16992,Customers/16719
Customers/16992,Customers/15581
Customers/16992,Customers/16161
Customers/16992,Customers/13102
Customers/16992,Customers/14711
Customers/16992,Customers/16923
Customers/16992,Customers/15508
Customers/16992,Customers/16843
Customers/16992,Customers/16817
Customers/16992,Customers/17811
Customers/16992,Customers/16794
Customers/16992,Customers/17364
Customers/16992,Customers/16790
Customers/16992,Customers/17758
Customers/16992,Customers/15443
Customers/16992,Customers/17799
Customers/16992,Customers/12868
Customers/16992,Customers/16115
Customers/16992,Customers/17790
Customers/16992,Customers/15311
Customers/16992,Customers/16912
Customers/16992,Customers/18075
Customers/16992,Customers/16059
Customers/16992,Customers/16813
Customers/16992,Customers/14092
Customers/16992,Customers/16726
Customers/16992,Customers/16531
Customers/16992,Customers/16348
Customers/16992,Customers/16085
Customers/16992,Customers/17091
Customers/16992,Customers/16931
Customers/16992,Customers/16771
Customers/16992,Customers/16670
Customers/16992,Customers/17109
Customers/16992,Customers/17323
Customers/16992,Customers/15752
Customers/16992,Customers/16791
Customers/16992,Customers/15750
Customers/16992,Customers/15737
Customers/16992,Customers/16360
Customers/16992,Customers/17191
Customers/16992,Customers/17238
Customers/16992,Customers/16942
Customers/16992,Customers/13137
Customers/16992,Customers/13971
Customers/16992,Customers/15058
Customers/16992,Customers/16713
Customers/16992,Customers/16293
Customers/16992,Customers/14214
Customers/16992,Customers/14056
Customers/16992,Customers/16712
Customers/16992,Customers/17284
Customers/16992,Customers/15974
Customers/16992,Customers/17288
Customers/16992,Customers/13755
Customers/16992,Customers/17530
Customers/16992,Customers/17581
Customers/16992,Customers/14639
Customers/16992,Customers/16042
Customers/16992,Customers/16837
Customers/16992,Customers/17377
Customers/16992,Customers/17651
Customers/16992,Customers/14071
Customers/16992,Customers/17735
Customers/16992,Customers/15916
Customers/16992,Customers/14547
Customers/16992,Customers/17676
Customers/16992,Customers/15708
Customers/16992,Customers/14419
Customers/16992,Customers/16710
Customers/16992,Customers/17338
Customers/16992,Customers/17634
Customers/15861,Customers/14312
Customers/15861,Customers/17576
Customers/15861,Customers/15827
Customers/15861,Customers/16549
Customers/15861,Customers/13924
Customers/15861,Customers/15596
Customers/15861,Customers/16910
Customers/15861,Customers/16929
Customers/15861,Customers/16458
Customers/15861,Customers/13860
Customers/15861,Customers/17629
Customers/15861,Customers/14487
Customers/15861,Customers/18283
Customers/15861,Customers/16393
Customers/15861,Customers/17211
Customers/15861,Customers/15033
Customers/15861,Customers/17236
Customers/15861,Customers/16764
Customers/15861,Customers/16409
Customers/15861,Customers/14447
Customers/15861,Customers/15615
Customers/15861,Customers/16173
Customers/15861,Customers/14769
Customers/15861,Customers/17730
Customers/15861,Customers/15547
Customers/15861,Customers/18041
Customers/15861,Customers/17813
Customers/15861,Customers/16722
Customers/15861,Customers/13717
Customers/15861,Customers/15993
Customers/15861,Customers/16145
Customers/15861,Customers/14562
Customers/15861,Customers/13309
Customers/15861,Customers/15719
Customers/15861,Customers/17613
Customers/15861,Customers/13991
Customers/15861,Customers/16332
Customers/15861,Customers/17611
Customers/15861,Customers/15144
Customers/15861,Customers/16818
Customers/15861,Customers/17365
Customers/15861,Customers/13198
Customers/15861,Customers/16899
Customers/15861,Customers/16395
Customers/15861,Customers/13534
Customers/15861,Customers/16875
Customers/15861,Customers/15379
Customers/15861,Customers/13999
Customers/15861,Customers/18241
Customers/15861,Customers/15601
Customers/15861,Customers/17231
Customers/15861,Customers/13969
Customers/15861,Customers/14227
Customers/15861,Customers/17063
Customers/15861,Customers/17213
Customers/15861,Customers/16904
Customers/15861,Customers/12963
Customers/15861,Customers/15498
Customers/15861,Customers/13871
Customers/15861,Customers/17160
Customers/15861,Customers/14524
Customers/15861,Customers/15867
Customers/15861,Customers/13468
Customers/15861,Customers/15039
Customers/15861,Customers/17652
Customers/15861,Customers/14713
Customers/15861,Customers/17644
Customers/15861,Customers/16057
Customers/15861,Customers/13208
Customers/15861,Customers/13994
Customers/15861,Customers/15290
Customers/15861,Customers/13018
Customers/15861,Customers/15203
Customers/15861,Customers/13769
Customers/15861,Customers/14388
Customers/15861,Customers/17027
Customers/15861,Customers/16076
Customers/15861,Customers/17164
Customers/15861,Customers/17069
Customers/15861,Customers/14534
Customers/15861,Customers/17463
Customers/15861,Customers/16241
Customers/15861,Customers/18069
Customers/15861,Customers/16550
Customers/15861,Customers/17346
Customers/15861,Customers/16168
Customers/15861,Customers/17218
Customers/15861,Customers/14112
Customers/15861,Customers/17220
Customers/15861,Customers/15555
Customers/15861,Customers/17068
Customers/15861,Customers/15078
Customers/15861,Customers/16477
Customers/15861,Customers/16316
Customers/15861,Customers/17372
Customers/15861,Customers/16945
Customers/15861,Customers/16033
Customers/15861,Customers/16744
Customers/15861,Customers/16719
Customers/15861,Customers/15581
Customers/15861,Customers/16161
Customers/15861,Customers/16407
Customers/15861,Customers/13102
Customers/15861,Customers/14711
Customers/15861,Customers/16923
Customers/15861,Customers/16843
Customers/15861,Customers/16170
Customers/15861,Customers/17811
Customers/15861,Customers/16918
Customers/15861,Customers/16794
Customers/15861,Customers/17364
Customers/15861,Customers/16790
Customers/15861,Customers/16809
Customers/15861,Customers/17758
Customers/15861,Customers/15443
Customers/15861,Customers/17799
Customers/15861,Customers/12868
Customers/15861,Customers/16115
Customers/15861,Customers/17790
Customers/15861,Customers/15311
Customers/15861,Customers/17682
Customers/15861,Customers/18075
Customers/15861,Customers/16059
Customers/15861,Customers/16813
Customers/15861,Customers/14092
Customers/15861,Customers/16892
Customers/15861,Customers/13069
Customers/15861,Customers/17612
Customers/15861,Customers/16726
Customers/15861,Customers/16725
Customers/15861,Customers/16348
Customers/15861,Customers/16085
Customers/15861,Customers/17091
Customers/15861,Customers/15811
Customers/15861,Customers/16931
Customers/15861,Customers/17659
Customers/15861,Customers/16771
Customers/15861,Customers/16670
Customers/15861,Customers/12826
Customers/15861,Customers/17109
Customers/15861,Customers/17323
Customers/15861,Customers/17562
Customers/15861,Customers/15752
Customers/15861,Customers/16791
Customers/15861,Customers/17800
Customers/15861,Customers/15750
Customers/15861,Customers/15737
Customers/15861,Customers/16360
Customers/15861,Customers/16782
Customers/15861,Customers/17191
Customers/15861,Customers/17238
Customers/15861,Customers/16942
Customers/15861,Customers/13137
Customers/15861,Customers/13971
Customers/15861,Customers/15058
Customers/15861,Customers/16713
Customers/15861,Customers/14214
Customers/15861,Customers/14056
Customers/15861,Customers/16712
Customers/15861,Customers/17284
Customers/15861,Customers/15974
Customers/15861,Customers/17288
Customers/15861,Customers/13755
Customers/15861,Customers/17530
Customers/15861,Customers/17581
Customers/15861,Customers/14639
Customers/15861,Customers/17042
Customers/15861,Customers/16042
Customers/15861,Customers/16837
Customers/15861,Customers/17377
Customers/15861,Customers/17651
Customers/15861,Customers/14071
Customers/15861,Customers/16186
Customers/15861,Customers/17735
Customers/15861,Customers/17412
Customers/15861,Customers/15660
Customers/15861,Customers/16678
Customers/15861,Customers/17677
Customers/15861,Customers/15916
Customers/15861,Customers/14211
Customers/15861,Customers/14547
Customers/15861,Customers/17676
Customers/15861,Customers/15708
Customers/15861,Customers/14794
Customers/15861,Customers/14419
Customers/15861,Customers/15453
Customers/15861,Customers/16710
Customers/15861,Customers/17705
Customers/15861,Customers/17338
Customers/15861,Customers/17634
Customers/13534,Customers/12843
Customers/13534,Customers/17576
Customers/13534,Customers/15827
Customers/13534,Customers/16549
Customers/13534,Customers/13924
Customers/13534,Customers/16929
Customers/13534,Customers/16458
Customers/13534,Customers/14487
Customers/13534,Customers/18283
Customers/13534,Customers/16393
Customers/13534,Customers/17211
Customers/13534,Customers/15033
Customers/13534,Customers/17236
Customers/13534,Customers/16764
Customers/13534,Customers/14447
Customers/13534,Customers/15615
Customers/13534,Customers/16173
Customers/13534,Customers/16326
Customers/13534,Customers/14769
Customers/13534,Customers/15547
Customers/13534,Customers/18041
Customers/13534,Customers/17813
Customers/13534,Customers/16722
Customers/13534,Customers/16775
Customers/13534,Customers/16145
Customers/13534,Customers/14562
Customers/13534,Customers/13309
Customers/13534,Customers/15719
Customers/13534,Customers/17613
Customers/13534,Customers/13991
Customers/13534,Customers/17611
Customers/13534,Customers/15144
Customers/13534,Customers/16818
Customers/13534,Customers/17365
Customers/13534,Customers/13198
Customers/13534,Customers/16395
Customers/13534,Customers/16875
Customers/13534,Customers/15511
Customers/13534,Customers/15379
Customers/13534,Customers/13999
Customers/13534,Customers/18241
Customers/13534,Customers/15601
Customers/13534,Customers/17231
Customers/13534,Customers/13969
Customers/13534,Customers/14227
Customers/13534,Customers/17063
Customers/13534,Customers/16904
Customers/13534,Customers/15498
Customers/13534,Customers/13871
Customers/13534,Customers/17160
Customers/13534,Customers/14524
Customers/13534,Customers/15867
Customers/13534,Customers/13468
Customers/13534,Customers/15039
Customers/13534,Customers/17652
Customers/13534,Customers/14713
Customers/13534,Customers/17644
Customers/13534,Customers/15996
Customers/13534,Customers/16057
Customers/13534,Customers/13994
Customers/13534,Customers/13018
Customers/13534,Customers/15203
Customers/13534,Customers/14388
Customers/13534,Customers/17027
Customers/13534,Customers/16076
Customers/13534,Customers/17164
Customers/13534,Customers/17069
Customers/13534,Customers/14534
Customers/13534,Customers/16241
Customers/13534,Customers/17463
Customers/13534,Customers/18069
Customers/13534,Customers/16550
Customers/13534,Customers/17346
Customers/13534,Customers/16168
Customers/13534,Customers/14112
Customers/13534,Customers/17220
Customers/13534,Customers/15555
Customers/13534,Customers/17068
Customers/13534,Customers/15078
Customers/13534,Customers/16477
Customers/13534,Customers/16316
Customers/13534,Customers/17372
Customers/13534,Customers/16945
Customers/13534,Customers/16033
Customers/13534,Customers/16744
Customers/13534,Customers/15581
Customers/13534,Customers/16161
Customers/13534,Customers/16407
Customers/13534,Customers/17214
Customers/13534,Customers/14711
Customers/13534,Customers/16923
Customers/13534,Customers/16843
Customers/13534,Customers/17811
Customers/13534,Customers/16918
Customers/13534,Customers/16794
Customers/13534,Customers/16809
Customers/13534,Customers/17758
Customers/13534,Customers/15443
Customers/13534,Customers/17799
Customers/13534,Customers/12868
Customers/13534,Customers/16115
Customers/13534,Customers/15311
Customers/13534,Customers/17682
Customers/13534,Customers/18075
Customers/13534,Customers/16059
Customers/13534,Customers/16813
Customers/13534,Customers/14092
Customers/13534,Customers/13069
Customers/13534,Customers/17612
Customers/13534,Customers/16348
Customers/13534,Customers/17091
Customers/13534,Customers/15811
Customers/13534,Customers/16931
Customers/13534,Customers/17659
Customers/13534,Customers/16771
Customers/13534,Customers/16670
Customers/13534,Customers/12826
Customers/13534,Customers/17109
Customers/13534,Customers/17323
Customers/13534,Customers/17562
Customers/13534,Customers/15752
Customers/13534,Customers/16791
Customers/13534,Customers/17800
Customers/13534,Customers/15750
Customers/13534,Customers/15737
Customers/13534,Customers/16360
Customers/13534,Customers/16782
Customers/13534,Customers/17238
Customers/13534,Customers/16942
Customers/13534,Customers/13137
Customers/13534,Customers/13971
Customers/13534,Customers/16713
Customers/13534,Customers/16293
Customers/13534,Customers/14214
Customers/13534,Customers/14056
Customers/13534,Customers/16712
Customers/13534,Customers/17284
Customers/13534,Customers/17288
Customers/13534,Customers/13755
Customers/13534,Customers/17530
Customers/13534,Customers/17581
Customers/13534,Customers/16837
Customers/13534,Customers/17377
Customers/13534,Customers/17651
Customers/13534,Customers/14071
Customers/13534,Customers/16186
Customers/13534,Customers/17735
Customers/13534,Customers/15660
Customers/13534,Customers/14211
Customers/13534,Customers/14547
Customers/13534,Customers/15708
Customers/13534,Customers/16710
Customers/13534,Customers/17705
Customers/13534,Customers/17338
Customers/13534,Customers/17634
Customers/13860,Customers/14312
Customers/13860,Customers/17576
Customers/13860,Customers/16549
Customers/13860,Customers/13924
Customers/13860,Customers/16910
Customers/13860,Customers/17629
Customers/13860,Customers/14487
Customers/13860,Customers/18283
Customers/13860,Customers/16393
Customers/13860,Customers/17211
Customers/13860,Customers/15033
Customers/13860,Customers/17236
Customers/13860,Customers/16764
Customers/13860,Customers/16409
Customers/13860,Customers/14447
Customers/13860,Customers/16173
Customers/13860,Customers/16326
Customers/13860,Customers/14769
Customers/13860,Customers/15547
Customers/13860,Customers/18041
Customers/13860,Customers/17813
Customers/13860,Customers/16775
Customers/13860,Customers/13717
Customers/13860,Customers/15993
Customers/13860,Customers/16145
Customers/13860,Customers/14562
Customers/13860,Customers/15719
Customers/13860,Customers/17613
Customers/13860,Customers/13991
Customers/13860,Customers/17611
Customers/13860,Customers/16818
Customers/13860,Customers/13198
Customers/13860,Customers/16395
Customers/13860,Customers/16875
Customers/13860,Customers/15511
Customers/13860,Customers/15379
Customers/13860,Customers/13999
Customers/13860,Customers/15601
Customers/13860,Customers/17231
Customers/13860,Customers/13969
Customers/13860,Customers/14227
Customers/13860,Customers/17063
Customers/13860,Customers/17213
Customers/13860,Customers/16904
Customers/13860,Customers/12963
Customers/13860,Customers/15498
Customers/13860,Customers/13871
Customers/13860,Customers/17160
Customers/13860,Customers/14524
Customers/13860,Customers/15867
Customers/13860,Customers/13468
Customers/13860,Customers/15039
Customers/13860,Customers/17652
Customers/13860,Customers/14713
Customers/13860,Customers/17644
Customers/13860,Customers/16057
Customers/13860,Customers/13208
Customers/13860,Customers/13994
Customers/13860,Customers/13018
Customers/13860,Customers/15203
Customers/13860,Customers/13769
Customers/13860,Customers/14388
Customers/13860,Customers/17027
Customers/13860,Customers/17164
Customers/13860,Customers/17069
Customers/13860,Customers/14534
Customers/13860,Customers/16241
Customers/13860,Customers/17463
Customers/13860,Customers/18069
Customers/13860,Customers/16550
Customers/13860,Customers/17346
Customers/13860,Customers/16168
Customers/13860,Customers/16770
Customers/13860,Customers/17218
Customers/13860,Customers/14112
Customers/13860,Customers/17220
Customers/13860,Customers/15555
Customers/13860,Customers/17068
Customers/13860,Customers/15078
Customers/13860,Customers/16477
Customers/13860,Customers/17372
Customers/13860,Customers/16945
Customers/13860,Customers/16033
Customers/13860,Customers/16744
Customers/13860,Customers/15581
Customers/13860,Customers/16161
Customers/13860,Customers/16407
Customers/13860,Customers/17214
Customers/13860,Customers/15134
Customers/13860,Customers/14711
Customers/13860,Customers/16923
Customers/13860,Customers/15508
Customers/13860,Customers/16817
Customers/13860,Customers/17811
Customers/13860,Customers/16918
Customers/13860,Customers/16794
Customers/13860,Customers/17364
Customers/13860,Customers/16790
Customers/13860,Customers/16809
Customers/13860,Customers/17758
Customers/13860,Customers/15443
Customers/13860,Customers/17799
Customers/13860,Customers/12868
Customers/13860,Customers/16115
Customers/13860,Customers/17790
Customers/13860,Customers/15311
Customers/13860,Customers/17682
Customers/13860,Customers/18075
Customers/13860,Customers/16059
Customers/13860,Customers/16813
Customers/13860,Customers/14092
Customers/13860,Customers/16892
Customers/13860,Customers/13069
Customers/13860,Customers/17612
Customers/13860,Customers/16726
Customers/13860,Customers/16531
Customers/13860,Customers/16725
Customers/13860,Customers/16348
Customers/13860,Customers/16085
Customers/13860,Customers/17091
Customers/13860,Customers/15811
Customers/13860,Customers/16931
Customers/13860,Customers/17659
Customers/13860,Customers/16771
Customers/13860,Customers/16915
Customers/13860,Customers/16670
Customers/13860,Customers/17323
Customers/13860,Customers/17562
Customers/13860,Customers/15752
Customers/13860,Customers/16791
Customers/13860,Customers/17800
Customers/13860,Customers/15750
Customers/13860,Customers/15737
Customers/13860,Customers/16360
Customers/13860,Customers/16782
Customers/13860,Customers/17238
Customers/13860,Customers/14976
Customers/13860,Customers/16942
Customers/13860,Customers/13137
Customers/13860,Customers/13971
Customers/13860,Customers/15058
Customers/13860,Customers/16713
Customers/13860,Customers/16293
Customers/13860,Customers/14056
Customers/13860,Customers/17288
Customers/13860,Customers/13755
Customers/13860,Customers/17530
Customers/13860,Customers/14639
Customers/13860,Customers/16042
Customers/13860,Customers/16837
Customers/13860,Customers/17377
Customers/13860,Customers/17651
Customers/13860,Customers/14071
Customers/13860,Customers/16186
Customers/13860,Customers/17735
Customers/13860,Customers/17412
Customers/13860,Customers/16678
Customers/13860,Customers/15916
Customers/13860,Customers/14211
Customers/13860,Customers/14547
Customers/13860,Customers/17676
Customers/13860,Customers/15708
Customers/13860,Customers/14794
Customers/13860,Customers/14419
Customers/13860,Customers/15453
Customers/13860,Customers/16710
Customers/13860,Customers/17338
Customers/13069,Customers/12843
Customers/13069,Customers/14312
Customers/13069,Customers/17576
Customers/13069,Customers/16549
Customers/13069,Customers/13924
Customers/13069,Customers/15596
Customers/13069,Customers/16910
Customers/13069,Customers/16929
Customers/13069,Customers/16458
Customers/13069,Customers/17629
Customers/13069,Customers/14487
Customers/13069,Customers/18283
Customers/13069,Customers/16393
Customers/13069,Customers/17211
Customers/13069,Customers/15033
Customers/13069,Customers/17236
Customers/13069,Customers/16764
Customers/13069,Customers/16409
Customers/13069,Customers/16173
Customers/13069,Customers/16326
Customers/13069,Customers/14769
Customers/13069,Customers/15547
Customers/13069,Customers/18041
Customers/13069,Customers/17813
Customers/13069,Customers/13717
Customers/13069,Customers/16775
Customers/13069,Customers/15993
Customers/13069,Customers/16145
Customers/13069,Customers/14562
Customers/13069,Customers/13309
Customers/13069,Customers/15719
Customers/13069,Customers/17613
Customers/13069,Customers/13991
Customers/13069,Customers/16332
Customers/13069,Customers/17611
Customers/13069,Customers/15144
Customers/13069,Customers/16818
Customers/13069,Customers/16395
Customers/13069,Customers/16875
Customers/13069,Customers/15379
Customers/13069,Customers/13999
Customers/13069,Customers/18241
Customers/13069,Customers/15601
Customers/13069,Customers/17231
Customers/13069,Customers/13969
Customers/13069,Customers/14227
Customers/13069,Customers/17063
Customers/13069,Customers/17213
Customers/13069,Customers/16904
Customers/13069,Customers/15498
Customers/13069,Customers/13871
Customers/13069,Customers/17160
Customers/13069,Customers/14524
Customers/13069,Customers/15867
Customers/13069,Customers/13468
Customers/13069,Customers/15039
Customers/13069,Customers/14713
Customers/13069,Customers/17644
Customers/13069,Customers/15996
Customers/13069,Customers/16057
Customers/13069,Customers/13208
Customers/13069,Customers/13994
Customers/13069,Customers/15290
Customers/13069,Customers/13018
Customers/13069,Customers/15203
Customers/13069,Customers/13911
Customers/13069,Customers/13769
Customers/13069,Customers/14388
Customers/13069,Customers/17027
Customers/13069,Customers/16076
Customers/13069,Customers/17164
Customers/13069,Customers/17069
Customers/13069,Customers/14534
Customers/13069,Customers/16241
Customers/13069,Customers/17463
Customers/13069,Customers/18069
Customers/13069,Customers/16550
Customers/13069,Customers/17346
Customers/13069,Customers/16168
Customers/13069,Customers/14112
Customers/13069,Customers/17220
Customers/13069,Customers/15555
Customers/13069,Customers/17068
Customers/13069,Customers/15078
Customers/13069,Customers/16477
Customers/13069,Customers/17287
Customers/13069,Customers/17372
Customers/13069,Customers/16945
Customers/13069,Customers/16033
Customers/13069,Customers/16744
Customers/13069,Customers/15581
Customers/13069,Customers/16161
Customers/13069,Customers/16407
Customers/13069,Customers/14711
Customers/13069,Customers/16923
Customers/13069,Customers/16170
Customers/13069,Customers/17811
Customers/13069,Customers/16918
Customers/13069,Customers/16794
Customers/13069,Customers/16790
Customers/13069,Customers/16809
Customers/13069,Customers/17758
Customers/13069,Customers/17799
Customers/13069,Customers/12868
Customers/13069,Customers/16115
Customers/13069,Customers/17790
Customers/13069,Customers/15311
Customers/13069,Customers/17682
Customers/13069,Customers/18075
Customers/13069,Customers/16813
Customers/13069,Customers/17612
Customers/13069,Customers/16725
Customers/13069,Customers/16348
Customers/13069,Customers/16600
Customers/13069,Customers/16085
Customers/13069,Customers/17091
Customers/13069,Customers/15811
Customers/13069,Customers/16931
Customers/13069,Customers/17659
Customers/13069,Customers/16771
Customers/13069,Customers/16670
Customers/13069,Customers/17109
Customers/13069,Customers/17323
Customers/13069,Customers/17562
Customers/13069,Customers/15752
Customers/13069,Customers/16791
Customers/13069,Customers/15750
Customers/13069,Customers/15737
Customers/13069,Customers/16360
Customers/13069,Customers/16782
Customers/13069,Customers/17238
Customers/13069,Customers/16942
Customers/13069,Customers/13137
Customers/13069,Customers/13971
Customers/13069,Customers/15058
Customers/13069,Customers/16713
Customers/13069,Customers/16293
Customers/13069,Customers/14056
Customers/13069,Customers/16712
Customers/13069,Customers/15974
Customers/13069,Customers/17288
Customers/13069,Customers/13755
Customers/13069,Customers/17530
Customers/13069,Customers/17581
Customers/13069,Customers/14639
Customers/13069,Customers/16837
Customers/13069,Customers/17377
Customers/13069,Customers/17651
Customers/13069,Customers/16186
Customers/13069,Customers/17735
Customers/13069,Customers/17412
Customers/13069,Customers/15660
Customers/13069,Customers/15365
Customers/13069,Customers/14211
Customers/13069,Customers/14547
Customers/13069,Customers/15708
Customers/13069,Customers/14794
Customers/13069,Customers/14419
Customers/13069,Customers/16710
Customers/13069,Customers/17705
Customers/13069,Customers/17634
Customers/15144,Customers/16360
Customers/15144,Customers/16782
Customers/15144,Customers/17191
Customers/15144,Customers/17576
Customers/15144,Customers/17238
Customers/15144,Customers/15039
Customers/15144,Customers/15827
Customers/15144,Customers/16549
Customers/15144,Customers/16942
Customers/15144,Customers/15737
Customers/15144,Customers/13137
Customers/15144,Customers/17811
Customers/15144,Customers/16910
Customers/15144,Customers/16918
Customers/15144,Customers/16929
Customers/15144,Customers/16794
Customers/15144,Customers/17634
Customers/15144,Customers/16458
Customers/15144,Customers/17652
Customers/15144,Customers/13971
Customers/15144,Customers/17364
Customers/15144,Customers/16790
Customers/15144,Customers/14713
Customers/15144,Customers/16713
Customers/15144,Customers/17644
Customers/15144,Customers/14056
Customers/15144,Customers/16809
Customers/15144,Customers/17758
Customers/15144,Customers/15443
Customers/15144,Customers/18283
Customers/15144,Customers/17799
Customers/15144,Customers/16712
Customers/15144,Customers/14132
Customers/15144,Customers/16057
Customers/15144,Customers/17284
Customers/15144,Customers/16393
Customers/15144,Customers/17288
Customers/15144,Customers/17211
Customers/15144,Customers/13755
Customers/15144,Customers/17530
Customers/15144,Customers/15033
Customers/15144,Customers/16115
Customers/15144,Customers/16764
Customers/15144,Customers/14447
Customers/15144,Customers/17581
Customers/15144,Customers/16173
Customers/15144,Customers/15311
Customers/15144,Customers/15203
Customers/15144,Customers/13018
Customers/15144,Customers/17682
Customers/15144,Customers/18075
Customers/15144,Customers/14769
Customers/15144,Customers/14388
Customers/15144,Customers/14524
Customers/15144,Customers/16059
Customers/15144,Customers/15547
Customers/15144,Customers/18041
Customers/15144,Customers/16076
Customers/15144,Customers/17164
Customers/15144,Customers/17813
Customers/15144,Customers/17069
Customers/15144,Customers/16722
Customers/15144,Customers/16813
Customers/15144,Customers/14534
Customers/15144,Customers/16241
Customers/15144,Customers/17463
Customers/15144,Customers/18069
Customers/15144,Customers/16550
Customers/15144,Customers/13871
Customers/15144,Customers/17651
Customers/15144,Customers/17346
Customers/15144,Customers/17612
Customers/15144,Customers/13309
Customers/15144,Customers/16186
Customers/15144,Customers/16531
Customers/15144,Customers/17218
Customers/15144,Customers/14112
Customers/15144,Customers/17220
Customers/15144,Customers/15719
Customers/15144,Customers/17735
Customers/15144,Customers/15555
Customers/15144,Customers/15660
Customers/15144,Customers/16085
Customers/15144,Customers/17613
Customers/15144,Customers/16332
Customers/15144,Customers/17068
Customers/15144,Customers/17611
Customers/15144,Customers/16678
Customers/15144,Customers/15078
Customers/15144,Customers/17091
Customers/15144,Customers/16477
Customers/15144,Customers/16818
Customers/15144,Customers/15811
Customers/15144,Customers/17677
Customers/15144,Customers/16931
Customers/15144,Customers/17365
Customers/15144,Customers/17372
Customers/15144,Customers/16945
Customers/15144,Customers/16033
Customers/15144,Customers/13198
Customers/15144,Customers/16744
Customers/15144,Customers/16395
Customers/15144,Customers/16771
Customers/15144,Customers/16875
Customers/15144,Customers/12826
Customers/15144,Customers/15379
Customers/15144,Customers/18241
Customers/15144,Customers/15581
Customers/15144,Customers/16161
Customers/15144,Customers/14419
Customers/15144,Customers/17231
Customers/15144,Customers/13969
Customers/15144,Customers/14227
Customers/15144,Customers/15453
Customers/15144,Customers/16710
Customers/15144,Customers/17063
Customers/15144,Customers/17705
Customers/15144,Customers/17562
Customers/15144,Customers/15752
Customers/15144,Customers/16904
Customers/15144,Customers/14711
Customers/15144,Customers/16791
Customers/15144,Customers/16923
Customers/15144,Customers/17800
Customers/15144,Customers/15498
Customers/15144,Customers/17160
Customers/15144,Customers/15750
Customers/17211,Customers/14312
Customers/17211,Customers/17576
Customers/17211,Customers/16549
Customers/17211,Customers/16910
Customers/17211,Customers/16458
Customers/17211,Customers/17629
Customers/17211,Customers/18283
Customers/17211,Customers/16393
Customers/17211,Customers/15033
Customers/17211,Customers/17236
Customers/17211,Customers/16764
Customers/17211,Customers/14447
Customers/17211,Customers/16173
Customers/17211,Customers/16326
Customers/17211,Customers/14769
Customers/17211,Customers/15547
Customers/17211,Customers/18041
Customers/17211,Customers/17813
Customers/17211,Customers/16722
Customers/17211,Customers/16775
Customers/17211,Customers/13717
Customers/17211,Customers/15993
Customers/17211,Customers/16145
Customers/17211,Customers/14562
Customers/17211,Customers/13309
Customers/17211,Customers/15719
Customers/17211,Customers/17613
